iteration,time_out,hand_wrist_away,object_away,ep_len,mean_reward,voc,obj_pos_err,obj_rot_err,rw_err,lw_err,rf_err,lf_err,R_force_closure,R_object_kp,R_hand_kp,R_hand_joint,R_termination
696,0.9946,0.0002,0.0055,261.0,49.06,0.75,0.0638,0.2317,0.0258,0.0422,0.2103,0.7883,1.622,0.0446,0.1237,0.1161,-0.002
697,0.995,0.0002,0.0053,302.7,58.02,0.75,0.0728,0.2715,0.0258,0.0477,0.2094,0.8887,1.7919,0.0483,0.1346,0.126,-0.0012
698,0.9948,0.0002,0.0055,267.17,50.53,0.75,0.0665,0.244,0.0249,0.0433,0.2101,0.8182,1.5382,0.0426,0.1184,0.1108,-0.0016
699,0.995,0.0002,0.0052,291.37,55.73,0.75,0.069,0.2594,0.025,0.0461,0.2098,0.8602,1.7669,0.0478,0.1329,0.1244,-0.0004
700,0.9954,0.0002,0.0049,292.28,55.94,0.75,0.0697,0.2661,0.0249,0.0456,0.2093,0.8831,1.7838,0.0479,0.1337,0.1251,-0.0007
701,0.9961,0.0002,0.0041,282.06,54.02,0.75,0.0654,0.2471,0.0251,0.0435,0.209,0.8276,1.6975,0.0459,0.1274,0.1194,-0.0004
702,0.9963,0.0002,0.0037,257.44,48.47,0.75,0.0679,0.2518,0.0248,0.045,0.2094,0.8356,1.6915,0.0462,0.1283,0.1202,-0.0013
703,0.9958,0.0002,0.0042,287.73,55.06,0.75,0.0689,0.2665,0.0252,0.0459,0.2096,0.88,1.8079,0.0489,0.1361,0.1275,-0.001
704,0.9953,0.0002,0.0047,264.94,49.87,0.75,0.0632,0.2322,0.0245,0.0417,0.2093,0.7825,1.6397,0.0454,0.1254,0.1178,-0.0019
705,0.9948,0.0002,0.0052,281.93,53.93,0.75,0.0714,0.2698,0.0238,0.0467,0.2104,0.8959,1.6732,0.0456,0.1268,0.1185,-0.0003
706,0.9943,0.0001,0.0057,279.12,53.22,0.75,0.0711,0.2696,0.0245,0.0463,0.2105,0.8833,1.6768,0.0455,0.127,0.1187,-0.002
707,0.9945,0.0,0.0055,282.89,54.61,0.75,0.0685,0.265,0.024,0.045,0.2093,0.8721,1.7429,0.0473,0.1318,0.1234,-0.0006
708,0.9946,0.0,0.0054,293.46,56.26,0.75,0.0712,0.2776,0.0245,0.0468,0.2085,0.8985,1.7517,0.0475,0.132,0.1236,0.0
709,0.9951,0.0,0.0049,300.62,57.88,0.75,0.0711,0.2743,0.0242,0.0472,0.2086,0.8928,1.7189,0.0468,0.1303,0.1218,0.0
710,0.9961,0.0,0.0039,276.71,52.19,0.75,0.0662,0.2483,0.0257,0.0439,0.2096,0.8229,1.7266,0.0471,0.1307,0.1227,-0.0017
711,0.9964,0.0001,0.0036,257.32,49.08,0.75,0.0675,0.2523,0.0252,0.0447,0.2114,0.8459,1.674,0.0454,0.1264,0.1183,-0.0014
712,0.9965,0.0002,0.0037,309.19,59.78,0.75,0.0708,0.2732,0.0241,0.0473,0.2095,0.8907,1.8686,0.05,0.1392,0.1306,-0.0004
713,0.9966,0.0002,0.0037,266.27,49.67,0.75,0.0675,0.2528,0.0262,0.0452,0.2108,0.8382,1.7201,0.0468,0.1298,0.1216,-0.0005
714,0.9963,0.0002,0.0039,274.68,52.3,0.75,0.0629,0.23,0.0264,0.0422,0.2104,0.7801,1.6578,0.0455,0.1262,0.1184,-0.0015
715,0.9964,0.0002,0.0038,262.99,49.53,0.75,0.0666,0.2472,0.0252,0.0441,0.2118,0.8454,1.6392,0.0453,0.1257,0.1176,0.0
716,0.9968,0.0,0.0034,275.77,52.44,0.75,0.0665,0.2495,0.0255,0.0443,0.2098,0.8422,1.6982,0.0461,0.1281,0.1199,-0.0004
717,0.9966,0.0001,0.0037,292.53,55.73,0.75,0.0701,0.2589,0.0255,0.0454,0.2107,0.8525,1.6569,0.0456,0.1266,0.1186,-0.0025
718,0.996,0.0002,0.0043,260.23,49.08,0.75,0.0692,0.2645,0.0258,0.0464,0.2103,0.8695,1.7862,0.0481,0.134,0.1254,0.0
719,0.9963,0.0,0.004,287.33,54.76,0.75,0.0744,0.2883,0.0249,0.0491,0.2102,0.9278,1.7761,0.0475,0.1329,0.1241,-0.0006
720,0.9966,0.0,0.0038,301.39,58.03,0.75,0.064,0.2395,0.0252,0.0428,0.2094,0.8141,1.7912,0.0486,0.1347,0.1266,-0.0006
721,0.9966,0.0,0.0039,272.51,50.92,0.75,0.0697,0.2636,0.0257,0.0461,0.209,0.8635,1.7056,0.0467,0.1297,0.1215,-0.001
722,0.9966,0.0,0.0039,286.75,55.63,0.75,0.0694,0.2578,0.0253,0.0457,0.2108,0.8591,1.7421,0.0467,0.1302,0.122,-0.0007
723,0.9962,0.0,0.0043,269.21,50.79,0.75,0.0716,0.2753,0.0259,0.0483,0.2111,0.905,1.7922,0.0481,0.1342,0.1254,-0.0005
724,0.9957,0.0,0.0048,277.24,52.67,0.75,0.0735,0.2783,0.0266,0.0482,0.2106,0.9132,1.7874,0.0479,0.1336,0.1249,-0.0023
725,0.9952,0.0,0.0053,265.17,49.87,0.75,0.0684,0.2566,0.0254,0.0449,0.2106,0.859,1.6566,0.0453,0.1259,0.1179,-0.0016
726,0.9955,0.0,0.0049,255.8,48.69,0.75,0.0682,0.2565,0.0257,0.0452,0.2115,0.8559,1.6614,0.045,0.1255,0.1173,-0.0017
727,0.9956,0.0,0.0046,279.62,53.83,0.75,0.0681,0.2626,0.0256,0.0464,0.2102,0.8704,1.7958,0.0483,0.1342,0.1257,0.0
728,0.9955,0.0,0.0046,258.63,48.47,0.75,0.0654,0.2384,0.0269,0.0435,0.2125,0.8009,1.7332,0.047,0.1304,0.1224,-0.002
729,0.9954,0.0,0.0046,290.8,55.9,0.75,0.0744,0.2823,0.0255,0.0492,0.2118,0.928,1.7761,0.048,0.1337,0.125,0.0
730,0.9957,0.0,0.0043,265.37,50.39,0.75,0.0689,0.2574,0.0275,0.0467,0.2103,0.8576,1.6924,0.046,0.1279,0.1195,-0.001
731,0.9957,0.0,0.0043,257.03,49.19,0.75,0.0671,0.255,0.0253,0.0451,0.2103,0.8506,1.6662,0.0452,0.1256,0.1175,-0.0006
732,0.9955,0.0,0.0045,295.4,57.38,0.7504,0.0746,0.2839,0.0263,0.0495,0.2104,0.9335,1.8299,0.0486,0.1357,0.1268,-0.0007
733,0.9958,0.0,0.0042,280.52,54.63,0.75,0.07,0.2668,0.0257,0.0472,0.21,0.8856,1.705,0.046,0.128,0.1196,0.0
734,0.9962,0.0,0.0038,251.96,47.35,0.75,0.0733,0.28,0.0254,0.0483,0.2091,0.9089,1.7156,0.046,0.1287,0.1202,-0.001
735,0.9963,0.0,0.0039,262.39,48.87,0.75,0.0654,0.2478,0.0255,0.0441,0.2106,0.8257,1.6918,0.0461,0.128,0.1201,-0.0003
736,0.9971,0.0,0.0031,268.56,51.11,0.75,0.0735,0.2769,0.0266,0.0491,0.2103,0.9034,1.8786,0.0498,0.1391,0.1302,-0.0007
737,0.997,0.0,0.0033,296.49,57.35,0.75,0.0727,0.2841,0.0253,0.0481,0.2109,0.9342,1.7266,0.0465,0.1299,0.1213,-0.0006
738,0.9968,0.0,0.0037,274.27,52.09,0.75,0.0725,0.2736,0.0266,0.0488,0.2111,0.8813,1.8021,0.0483,0.1345,0.126,-0.0023
739,0.9959,0.0,0.0046,236.72,43.68,0.75,0.0715,0.2659,0.0269,0.0468,0.2111,0.8711,1.6697,0.0453,0.1261,0.1179,-0.0021
740,0.9953,0.0,0.0052,266.44,50.44,0.75,0.0658,0.254,0.0258,0.0438,0.2099,0.8347,1.6721,0.0456,0.1264,0.1184,-0.001
741,0.9955,0.0,0.005,270.04,51.36,0.75,0.0685,0.256,0.0262,0.046,0.2114,0.8478,1.6535,0.0449,0.1252,0.117,-0.0005
742,0.9958,0.0,0.0047,282.31,54.51,0.75,0.0694,0.2708,0.0264,0.0472,0.2094,0.8864,1.783,0.0479,0.1334,0.1249,-0.0011
743,0.9957,0.0,0.0048,259.23,48.74,0.75,0.0726,0.2742,0.0266,0.0489,0.2096,0.8936,1.7557,0.0472,0.1317,0.1231,-0.0006
744,0.9958,0.0,0.0047,275.32,51.8,0.75,0.0675,0.257,0.0268,0.0455,0.2103,0.8367,1.7357,0.047,0.1306,0.1224,-0.0005
745,0.9962,0.0,0.0043,290.62,56.33,0.75,0.0687,0.2637,0.0263,0.0458,0.2102,0.8594,1.7696,0.0472,0.1313,0.1231,-0.0007
746,0.9962,0.0,0.0043,268.68,51.23,0.75,0.0748,0.2958,0.0251,0.049,0.2099,0.954,1.7407,0.0469,0.1313,0.1225,0.0
747,0.9961,0.0,0.0044,291.43,56.48,0.75,0.0688,0.2589,0.0274,0.0466,0.2101,0.8579,1.7242,0.0463,0.1291,0.1208,-0.0009
748,0.9959,0.0,0.0048,283.38,54.01,0.75,0.0711,0.2745,0.0258,0.0473,0.2089,0.8948,1.7639,0.0474,0.1325,0.1239,-0.0018
749,0.9956,0.0,0.0052,269.82,51.45,0.75,0.0722,0.2706,0.0258,0.0479,0.2096,0.8813,1.786,0.0477,0.133,0.1245,-0.0009
750,0.9948,0.0,0.006,295.67,56.66,0.75,0.0782,0.2984,0.0265,0.0514,0.2102,0.9534,1.8306,0.0487,0.1364,0.1274,-0.0015
751,0.9941,0.0,0.0066,265.17,50.97,0.75,0.0687,0.2585,0.0259,0.0455,0.2095,0.8471,1.7238,0.0464,0.1292,0.121,-0.0028
752,0.9939,0.0,0.0068,280.57,53.61,0.75,0.0726,0.2753,0.027,0.0486,0.21,0.9033,1.7329,0.0463,0.1294,0.1209,-0.0005
753,0.9939,0.0,0.0067,292.44,56.66,0.75,0.0687,0.2607,0.0269,0.0465,0.2104,0.8645,1.7152,0.046,0.1282,0.1199,-0.0005
754,0.9938,0.0,0.0067,266.08,50.52,0.75,0.0714,0.2655,0.0275,0.0475,0.2116,0.8732,1.6585,0.0448,0.1252,0.117,-0.0028
755,0.9931,0.0,0.0075,287.1,54.91,0.75,0.0733,0.288,0.0268,0.049,0.2115,0.9208,1.8373,0.0492,0.1371,0.1283,-0.0011
756,0.9933,0.0,0.0074,301.04,58.68,0.75,0.0765,0.2994,0.0266,0.0517,0.2098,0.9568,1.9259,0.0505,0.1414,0.1322,-0.0004
757,0.9934,0.0,0.0073,257.98,49.04,0.75,0.075,0.2892,0.0269,0.0503,0.2085,0.9303,1.795,0.0476,0.1331,0.1243,-0.0015
758,0.9937,0.0,0.007,276.86,52.31,0.75,0.0697,0.2671,0.0265,0.047,0.2092,0.8901,1.725,0.0464,0.1295,0.1212,-0.0005
759,0.9937,0.0,0.007,283.18,54.32,0.75,0.0744,0.2863,0.0265,0.0496,0.2106,0.925,1.7832,0.0478,0.1334,0.1247,-0.0004
760,0.9939,0.0,0.0068,273.99,52.09,0.75,0.0712,0.2734,0.0265,0.0477,0.2092,0.8962,1.7935,0.0483,0.1343,0.1258,-0.0011
761,0.9937,0.0,0.007,276.77,53.37,0.75,0.0755,0.2992,0.0264,0.0509,0.2084,0.9568,1.8013,0.048,0.134,0.1251,-0.0005
762,0.9938,0.0,0.0067,281.95,54.13,0.75,0.0725,0.2841,0.0267,0.0493,0.2095,0.9184,1.7761,0.0474,0.1327,0.1239,0.0
763,0.9943,0.0,0.0062,276.49,53.02,0.75,0.0758,0.3038,0.0267,0.0514,0.2091,0.9672,1.7172,0.046,0.129,0.1201,0.0
764,0.9943,0.0,0.0062,277.8,53.05,0.75,0.0725,0.284,0.0268,0.0494,0.2108,0.9105,1.6703,0.0452,0.1262,0.1179,-0.0011
765,0.9942,0.0,0.0062,263.82,49.72,0.75,0.0766,0.2933,0.0263,0.0513,0.2112,0.942,1.7837,0.0476,0.1331,0.1243,-0.001
766,0.9937,0.0,0.0067,269.6,51.44,0.75,0.0747,0.2906,0.0263,0.0505,0.2093,0.9456,1.7597,0.0471,0.1317,0.1229,-0.0011
767,0.9934,0.0,0.0066,256.44,48.18,0.75,0.0708,0.2646,0.0281,0.0482,0.211,0.8842,1.6837,0.0456,0.127,0.1186,-0.0008
768,0.9936,0.0,0.0064,287.09,55.55,0.75,0.0756,0.2887,0.0267,0.0506,0.2094,0.9358,1.8103,0.048,0.1339,0.1252,-0.0013
769,0.9941,0.0,0.0059,259.06,48.74,0.75,0.0758,0.2941,0.0277,0.0518,0.209,0.9525,1.6927,0.0453,0.1272,0.1184,0.0
770,0.9941,0.0,0.0059,284.72,54.57,0.75,0.0768,0.2989,0.0271,0.0519,0.2096,0.9582,1.8095,0.0482,0.1347,0.1257,-0.0009
771,0.9946,0.0,0.0054,299.44,57.23,0.75,0.0768,0.3006,0.027,0.0509,0.2099,0.9523,1.7348,0.0465,0.1302,0.1214,-0.0024
772,0.9951,0.0,0.0049,271.5,51.77,0.75,0.0772,0.295,0.0265,0.0511,0.2098,0.9603,1.6999,0.0456,0.1278,0.1191,-0.0013
773,0.996,0.0,0.004,276.02,52.6,0.75,0.0799,0.3149,0.0267,0.0534,0.2091,1.0036,1.7444,0.0466,0.1307,0.1216,-0.001
774,0.9955,0.0,0.0045,282.76,54.26,0.75,0.0792,0.3101,0.0273,0.0535,0.2084,0.9879,1.7395,0.0467,0.1306,0.1216,-0.0013
775,0.9951,0.0,0.0049,292.83,56.35,0.75,0.0758,0.289,0.0267,0.0508,0.2091,0.9315,1.7719,0.0473,0.1323,0.1235,-0.0009
776,0.9951,0.0,0.0049,255.1,48.03,0.75,0.0738,0.2854,0.0271,0.0505,0.2105,0.9272,1.7074,0.0459,0.1286,0.1199,-0.0004
777,0.9954,0.0,0.0046,300.01,58.65,0.75,0.0763,0.2937,0.0277,0.0524,0.2082,0.9489,1.8166,0.0476,0.1338,0.1247,0.0
778,0.9952,0.0,0.0048,279.45,53.08,0.75,0.0758,0.2937,0.0273,0.0522,0.209,0.9406,1.7548,0.047,0.1317,0.1229,-0.0005
779,0.9957,0.0,0.0043,264.33,50.54,0.75,0.076,0.2973,0.0264,0.0513,0.2094,0.9676,1.6532,0.0443,0.1243,0.1155,-0.0004
780,0.9963,0.0,0.0037,274.58,53.1,0.75,0.0786,0.3108,0.0267,0.0531,0.2084,0.9968,1.6748,0.0448,0.1262,0.1173,-0.0004
781,0.9965,0.0,0.0035,304.4,58.82,0.75,0.0772,0.3061,0.0268,0.0531,0.2096,0.9681,1.8365,0.0485,0.136,0.1269,0.0
782,0.9964,0.0,0.0036,284.1,54.52,0.75,0.0793,0.3059,0.0269,0.0528,0.2084,0.9741,1.7471,0.0467,0.131,0.122,-0.0019
783,0.9961,0.0,0.0039,281.48,54.51,0.75,0.0837,0.3253,0.027,0.0564,0.2088,1.047,1.7699,0.0466,0.1314,0.1219,-0.0009
784,0.9959,0.0,0.0041,273.46,53.03,0.75,0.0779,0.3083,0.0266,0.0527,0.2085,0.9877,1.7823,0.0469,0.1317,0.1227,-0.001
785,0.9957,0.0,0.0043,305.53,59.37,0.75,0.0781,0.3,0.0263,0.052,0.2088,0.9531,1.7694,0.0472,0.1321,0.1233,-0.0027
786,0.995,0.0001,0.005,282.22,53.73,0.75,0.0765,0.2975,0.0266,0.0518,0.2081,0.9408,1.7282,0.0466,0.1303,0.1216,-0.0013
787,0.995,0.0002,0.005,302.75,58.48,0.75,0.0771,0.3067,0.0256,0.0522,0.2094,0.9804,1.7325,0.0463,0.1295,0.1208,-0.0004
788,0.9946,0.0002,0.0054,304.41,59.57,0.75,0.0795,0.3067,0.0278,0.0537,0.2092,0.9798,1.7541,0.0465,0.1306,0.1216,-0.0018
789,0.9942,0.0002,0.0058,284.14,55.21,0.75,0.0856,0.3353,0.026,0.0565,0.2077,1.0582,1.7721,0.0466,0.1312,0.1218,-0.0017
790,0.9944,0.0002,0.0056,285.37,54.86,0.75,0.0789,0.3178,0.0252,0.053,0.2079,1.0056,1.8164,0.048,0.1346,0.1255,0.0
791,0.9952,0.0002,0.0048,277.02,53.21,0.75,0.0755,0.3042,0.0264,0.0518,0.2082,0.9584,1.752,0.0465,0.1303,0.1215,0.0
792,0.9957,0.0002,0.0043,276.3,53.21,0.75,0.0773,0.3063,0.0261,0.0526,0.2092,0.9787,1.7743,0.047,0.1319,0.1229,0.0
793,0.9961,0.0002,0.0039,259.65,48.86,0.75,0.0789,0.31,0.0275,0.054,0.2088,0.9951,1.6491,0.0445,0.1247,0.1158,-0.0005
794,0.9959,0.0002,0.0041,246.5,45.83,0.75,0.0771,0.3082,0.0258,0.0521,0.2093,0.9821,1.7944,0.0474,0.133,0.124,-0.0018
795,0.9952,0.0002,0.0048,268.49,51.36,0.75,0.0796,0.303,0.0275,0.0531,0.2094,0.9779,1.7749,0.047,0.1317,0.1227,-0.0021
796,0.9949,0.0002,0.0051,257.63,49.14,0.75,0.0748,0.2899,0.027,0.0514,0.2094,0.9332,1.7032,0.0455,0.1272,0.1186,-0.0007
797,0.995,0.0002,0.005,271.99,51.89,0.75,0.078,0.3048,0.0258,0.0516,0.2097,0.9686,1.7792,0.0469,0.1318,0.1229,-0.0024
798,0.9951,0.0002,0.0049,270.73,51.74,0.75,0.0764,0.2974,0.0266,0.0526,0.2083,0.9597,1.7522,0.0464,0.1299,0.121,0.0
799,0.9951,0.0002,0.0049,276.26,53.36,0.75,0.0798,0.3079,0.0279,0.0546,0.2086,0.9894,1.7484,0.0463,0.13,0.121,-0.0014
800,0.9948,0.0001,0.0052,316.87,61.59,0.75,0.075,0.2946,0.0266,0.0516,0.2096,0.9483,1.7873,0.0478,0.1335,0.1246,-0.0005
801,0.9949,0.0,0.0051,295.26,57.33,0.75,0.0785,0.3164,0.0267,0.0527,0.2097,0.9935,1.8007,0.0477,0.1338,0.1248,-0.0016
802,0.9948,0.0,0.0052,267.45,52.06,0.75,0.0784,0.3029,0.0268,0.0533,0.2101,0.9793,1.7119,0.045,0.1266,0.1176,-0.0007
803,0.9953,0.0,0.0047,289.45,56.2,0.75,0.079,0.3135,0.0267,0.0542,0.2096,0.9977,1.8339,0.0482,0.1352,0.126,0.0
804,0.995,0.0,0.005,280.5,54.22,0.75,0.0801,0.3099,0.027,0.0544,0.2085,0.9826,1.7291,0.0459,0.1289,0.12,-0.0019
805,0.9954,0.0,0.0046,261.65,49.47,0.75,0.0752,0.2871,0.0274,0.0519,0.2093,0.9399,1.6065,0.0432,0.1211,0.1126,-0.0006
806,0.9951,0.0,0.0049,257.49,49.58,0.75,0.0809,0.3107,0.0266,0.0538,0.2106,0.9965,1.7418,0.046,0.1293,0.1203,-0.0013
807,0.9952,0.0,0.0048,281.35,54.65,0.75,0.0839,0.3263,0.0268,0.056,0.2095,1.0323,1.9114,0.0496,0.1394,0.1299,-0.0018
808,0.9954,0.0,0.0046,286.27,55.96,0.75,0.076,0.2881,0.027,0.0523,0.2082,0.9489,1.8068,0.0472,0.1326,0.1236,-0.001
809,0.9954,0.0,0.0046,282.95,55.04,0.75,0.0785,0.2973,0.0281,0.054,0.2094,0.9595,1.7264,0.0459,0.1287,0.1198,-0.001
810,0.9948,0.0,0.0052,261.85,49.98,0.75,0.0861,0.3296,0.0266,0.0569,0.2076,1.0462,1.8148,0.0468,0.1325,0.123,-0.0021
811,0.9944,0.0,0.0056,250.72,47.25,0.75,0.0818,0.3112,0.026,0.0549,0.2105,0.9973,1.7222,0.0457,0.1284,0.1194,-0.0018
812,0.994,0.0,0.006,291.95,57.29,0.75,0.0835,0.3254,0.0265,0.0558,0.2105,1.0359,1.7871,0.0469,0.1319,0.1225,-0.0016
813,0.9939,0.0,0.0061,288.27,55.98,0.75,0.0825,0.333,0.0264,0.0561,0.2098,1.0378,1.876,0.0491,0.1379,0.1284,-0.0004
814,0.9941,0.0,0.0059,293.95,56.63,0.75,0.084,0.3309,0.026,0.056,0.2102,1.0497,1.8133,0.0476,0.1342,0.1247,0.0
815,0.9944,0.0,0.0056,295.95,56.91,0.75,0.0802,0.3093,0.0275,0.0552,0.2108,0.9965,1.8484,0.0488,0.1367,0.1274,0.0
816,0.9948,0.0,0.0052,275.53,52.68,0.75,0.082,0.3183,0.0264,0.0555,0.2098,1.0165,1.7707,0.0466,0.1315,0.1223,-0.0004
817,0.9951,0.0,0.0049,281.04,54.44,0.75,0.0845,0.3251,0.0277,0.0573,0.2093,1.0308,1.7672,0.0466,0.1312,0.1219,-0.001
818,0.9948,0.0,0.0052,268.57,51.5,0.75,0.0781,0.2979,0.0277,0.0531,0.2095,0.9456,1.7771,0.0464,0.1308,0.1218,-0.0018
819,0.9946,0.0,0.0054,292.04,57.66,0.75,0.0796,0.312,0.0272,0.0547,0.2111,0.9907,1.8585,0.0481,0.1353,0.126,-0.0007
820,0.9946,0.0,0.0054,244.53,46.13,0.75,0.0791,0.3078,0.0279,0.0543,0.2108,0.9843,1.7836,0.047,0.1321,0.1229,-0.0005
821,0.9945,0.0,0.0055,278.01,53.64,0.75,0.0792,0.3058,0.0281,0.0549,0.2104,0.9709,1.9151,0.0498,0.1399,0.1305,-0.0014
822,0.9941,0.0,0.0059,252.86,48.33,0.75,0.0784,0.2981,0.0274,0.0529,0.2092,0.9628,1.6299,0.0432,0.1214,0.1126,-0.0005
823,0.9946,0.0,0.0054,260.52,49.75,0.75,0.081,0.3149,0.0281,0.0553,0.2099,0.9939,1.8141,0.0472,0.1332,0.1239,-0.001
824,0.9948,0.0,0.0052,273.6,52.38,0.75,0.0837,0.317,0.0277,0.0568,0.2113,1.0131,1.7745,0.0465,0.1309,0.1216,-0.0009
825,0.9949,0.0,0.0051,296.21,57.42,0.75,0.0854,0.3269,0.0281,0.0585,0.2093,1.0455,1.8933,0.0494,0.1391,0.1293,-0.0011
826,0.9949,0.0,0.0051,304.6,59.39,0.75,0.0835,0.3195,0.0271,0.0563,0.2104,1.0133,1.7751,0.0469,0.132,0.1228,-0.0006
827,0.9949,0.0,0.0051,273.52,53.05,0.75,0.0826,0.3294,0.0272,0.0564,0.2098,1.0232,1.7394,0.0455,0.1284,0.1191,-0.0004
828,0.9951,0.0,0.0049,299.07,57.93,0.75,0.0813,0.3066,0.0287,0.056,0.2103,0.9899,1.8549,0.0483,0.1363,0.1269,0.0
829,0.9957,0.0,0.0043,314.36,62.2,0.75,0.08,0.311,0.0284,0.054,0.2097,0.9953,1.7995,0.0472,0.1329,0.1237,-0.0011
830,0.9958,0.0,0.0042,246.4,47.0,0.75,0.0877,0.3287,0.0284,0.059,0.2109,1.043,1.7691,0.046,0.1302,0.1207,-0.0012
831,0.9958,0.0,0.0042,245.38,46.39,0.75,0.0826,0.3271,0.0282,0.0567,0.2099,1.0325,1.6749,0.0445,0.1257,0.1165,-0.0004
832,0.9958,0.0,0.0044,313.79,61.56,0.75,0.0825,0.3086,0.0287,0.056,0.2103,0.9944,1.7793,0.0469,0.1321,0.1228,-0.0021
833,0.9952,0.0,0.0051,248.74,46.49,0.75,0.0833,0.3225,0.0274,0.0565,0.2098,1.0116,1.792,0.0472,0.133,0.1236,-0.0027
834,0.9945,0.0,0.006,255.46,48.85,0.75,0.0788,0.3049,0.0278,0.054,0.2112,0.9731,1.7484,0.0459,0.129,0.1201,-0.0012
835,0.9942,0.0,0.0063,272.32,53.02,0.75,0.0809,0.3125,0.029,0.056,0.2122,0.9838,1.7756,0.0464,0.1309,0.1216,-0.0017
836,0.9945,0.0,0.006,286.43,55.34,0.75,0.0817,0.3226,0.0281,0.0554,0.2118,1.0108,1.8319,0.0478,0.1346,0.1251,-0.0012
837,0.995,0.0,0.0054,273.06,53.11,0.75,0.0822,0.3236,0.028,0.0566,0.2121,1.023,1.7622,0.046,0.1301,0.1208,-0.0008
838,0.9949,0.0,0.0054,275.14,53.21,0.75,0.0801,0.3021,0.0288,0.0548,0.2124,0.9579,1.8166,0.0475,0.1334,0.1243,-0.0016
839,0.9947,0.0,0.0055,286.36,54.75,0.75,0.08,0.2989,0.0289,0.055,0.2115,0.964,1.707,0.0452,0.1271,0.1182,-0.0015
840,0.9947,0.0,0.0055,305.15,59.76,0.75,0.0792,0.312,0.0283,0.0549,0.2114,0.9931,1.7185,0.0452,0.1274,0.1183,-0.0005
841,0.9946,0.0,0.0056,266.58,51.24,0.75,0.0847,0.3229,0.0285,0.0575,0.2118,1.0257,1.8287,0.0473,0.1339,0.1244,-0.0016
842,0.9948,0.0,0.0054,279.06,54.1,0.75,0.0792,0.3063,0.0275,0.0541,0.2106,0.9894,1.7786,0.0466,0.1311,0.1219,0.0
843,0.9952,0.0,0.005,298.39,58.82,0.75,0.0821,0.3113,0.0278,0.0557,0.212,1.0018,1.7999,0.0471,0.1326,0.1233,-0.001
844,0.9949,0.0,0.0053,280.37,54.68,0.75,0.0828,0.3201,0.0279,0.0564,0.2116,1.0135,1.7081,0.0448,0.1265,0.1173,-0.001
845,0.9951,0.0,0.0051,287.83,55.91,0.75,0.078,0.2954,0.0288,0.0542,0.2122,0.9546,1.6858,0.0447,0.1258,0.117,0.0
846,0.9951,0.0,0.0051,271.08,51.63,0.75,0.0835,0.3239,0.0292,0.0579,0.212,1.0195,1.832,0.0474,0.1338,0.1243,-0.0009
847,0.9945,0.0,0.0058,280.7,54.03,0.75,0.0882,0.3431,0.0287,0.0594,0.2125,1.0572,1.8337,0.0478,0.1349,0.1252,-0.0024
848,0.9944,0.0,0.0061,300.88,59.16,0.75,0.0831,0.3176,0.0278,0.0569,0.2114,1.0024,1.8407,0.0482,0.1354,0.126,-0.001
849,0.9944,0.0,0.006,264.45,50.63,0.75,0.0801,0.3053,0.0284,0.0544,0.2136,0.9746,1.782,0.0467,0.1314,0.1222,-0.0015
850,0.9942,0.0,0.0059,265.08,51.15,0.75,0.08,0.3151,0.0278,0.0552,0.212,1.0062,1.6276,0.0431,0.1219,0.1129,-0.001
851,0.9947,0.0,0.0055,297.78,59.1,0.75,0.086,0.3318,0.0286,0.0584,0.2139,1.0503,1.8756,0.0483,0.1363,0.1266,-0.001
852,0.9949,0.0,0.0053,296.08,58.1,0.75,0.0835,0.317,0.0297,0.0571,0.2133,0.9902,1.7982,0.0469,0.1324,0.123,-0.0029
853,0.9947,0.0,0.0056,266.91,50.89,0.75,0.0811,0.314,0.0291,0.0562,0.2115,0.9928,1.7042,0.045,0.1268,0.1178,-0.0007
854,0.994,0.0,0.0062,266.95,51.57,0.75,0.0824,0.3135,0.0289,0.0561,0.2133,0.9781,1.7999,0.0472,0.1329,0.1238,-0.0029
855,0.9941,0.0,0.0062,279.7,54.6,0.75,0.0822,0.3163,0.0286,0.0565,0.2123,1.0081,1.7868,0.0463,0.1308,0.1214,-0.0006
856,0.9942,0.0,0.0061,278.85,53.62,0.75,0.0827,0.3113,0.0285,0.0564,0.2124,0.9935,1.8131,0.0473,0.1336,0.1243,-0.0008
857,0.9942,0.0,0.0061,249.04,47.44,0.75,0.0785,0.3076,0.0286,0.0546,0.2135,0.9819,1.6918,0.0446,0.1256,0.1166,0.0
858,0.9948,0.0,0.0055,266.15,51.46,0.75,0.0815,0.3098,0.0279,0.0561,0.2104,0.9982,1.7559,0.046,0.1296,0.1204,-0.0003
859,0.9952,0.0,0.005,259.64,50.07,0.75,0.083,0.313,0.0283,0.0556,0.2128,1.0089,1.748,0.0454,0.1282,0.1189,-0.0017
860,0.9948,0.0,0.0055,275.09,52.61,0.75,0.0782,0.2994,0.0287,0.0536,0.213,0.9665,1.6454,0.0438,0.1233,0.1145,-0.0008
861,0.9951,0.0,0.0051,277.37,53.93,0.75,0.0786,0.3095,0.0288,0.055,0.2115,0.9815,1.7269,0.045,0.127,0.118,-0.0017
862,0.9947,0.0,0.0056,261.78,50.33,0.75,0.075,0.2847,0.0306,0.0529,0.2113,0.9358,1.7006,0.0445,0.1256,0.1168,-0.0005
863,0.9954,0.0,0.0049,266.83,51.72,0.75,0.085,0.3196,0.0302,0.0583,0.2113,1.0228,1.8879,0.0485,0.1374,0.1276,-0.0021
